right_eye_right_corner_x,right_eye_right_corner_y,right_eye_center_x,right_eye_center_y,right_eye_left_corner_x,right_eye_left_corner_y,left_eye_right_corner_x,left_eye_right_corner_y,left_eye_center_x,left_eye_center_y,left_eye_left_corner_x,left_eye_left_corner_y,filename
157,309,259,276,333,285,617,299,713,275,803,339,2022-09-28 14_17_33.955439-40616.jpg
165,310,250,269,359,297,631,297,711,277,797,341,2022-09-28 14_17_33.961556-40617.jpg
169,311,253,275,338,300,617,299,726,287,815,342,2022-09-28 14_17_33.967974-40618.jpg
152,308,244,274,335,293,641,299,713,280,796,332,2022-09-28 14_17_33.974121-40619.jpg
151,313,259,264,333,291,606,302,718,275,797,329,2022-09-28 14_17_33.980270-40620.jpg
154,311,229,273,326,289,628,301,714,278,808,334,2022-09-28 14_17_33.986564-40621.jpg
164,311,252,271,331,295,632,301,716,278,803,336,2022-09-28 14_17_33.992871-40622.jpg
163,318,253,278,326,292,623,299,723,277,801,329,2022-09-28 14_17_33.999101-40623.jpg
164,305,253,260,348,298,608,292,721,274,797,332,2022-09-28 14_17_34.005287-40624.jpg
167,310,255,265,355,296,610,298,724,278,808,333,2022-09-28 14_17_34.011729-40625.jpg
153,311,258,265,342,292,622,295,712,274,807,337,2022-09-28 14_17_34.017955-40626.jpg
153,311,251,262,339,290,612,295,713,281,798,338,2022-09-28 14_17_34.024222-40627.jpg
161,316,255,269,350,290,617,291,712,277,797,330,2022-09-28 14_17_34.030452-40628.jpg
163,303,255,254,349,279,614,287,745,277,801,337,2022-09-28 14_17_34.036650-40629.jpg
165,309,253,261,339,291,616,301,725,282,799,327,2022-09-28 14_17_34.042924-40630.jpg
154,312,252,265,353,291,610,295,715,274,810,341,2022-09-28 14_17_34.049101-40631.jpg
166,304,241,268,329,294,619,298,727,282,803,335,2022-09-28 14_17_34.055377-40632.jpg
167,302,246,255,352,288,630,286,716,295,801,331,2022-09-28 14_17_34.061672-40633.jpg
161,309,258,261,333,287,618,294,720,282,804,319,2022-09-28 14_17_34.067929-40634.jpg
161,307,248,274,337,286,627,289,709,281,789,327,2022-09-28 14_17_34.074165-40635.jpg
158,306,274,262,331,289,628,297,723,288,794,341,2022-09-28 14_17_34.080305-40636.jpg
160,315,256,281,346,285,637,309,714,281,796,331,2022-09-28 14_17_34.086749-40637.jpg
161,311,259,273,344,292,602,296,716,283,804,327,2022-09-28 14_17_34.092831-40638.jpg
147,305,259,284,337,285,611,295,733,281,804,342,2022-09-28 14_17_34.099103-40639.jpg
167,315,252,271,341,297,617,292,707,274,792,331,2022-09-28 14_17_34.105437-40640.jpg
151,311,255,275,345,289,614,299,706,283,795,333,2022-09-28 14_17_34.111759-40641.jpg
166,306,259,275,334,287,609,296,720,287,804,329,2022-09-28 14_17_34.117996-40642.jpg
167,310,246,272,349,286,638,299,727,284,805,324,2022-09-28 14_17_34.124111-40643.jpg
173,309,268,272,360,288,642,300,724,293,812,336,2022-09-28 14_17_34.130477-40644.jpg
182,314,268,264,349,289,620,299,723,295,807,343,2022-09-28 14_17_34.136809-40645.jpg
177,316,272,269,357,292,627,307,725,286,799,330,2022-09-28 14_17_34.142916-40646.jpg
179,311,262,275,343,295,616,308,710,285,801,332,2022-09-28 14_17_34.149327-40647.jpg
178,305,268,277,330,295,635,303,719,291,807,332,2022-09-28 14_17_34.155584-40648.jpg
179,308,267,264,348,291,636,302,717,269,802,331,2022-09-28 14_17_34.161604-40649.jpg
166,318,266,274,352,294,634,305,722,288,802,336,2022-09-28 14_17_34.167951-40650.jpg
172,317,264,270,349,295,632,310,718,290,811,337,2022-09-28 14_17_34.174323-40651.jpg
165,328,271,271,341,293,639,313,720,280,806,335,2022-09-28 14_17_34.180452-40652.jpg
176,318,269,271,360,292,633,306,721,282,807,338,2022-09-28 14_17_34.186817-40653.jpg
176,316,271,280,360,300,624,303,724,283,802,340,2022-09-28 14_17_34.192893-40654.jpg
175,325,268,275,348,298,637,306,727,300,796,340,2022-09-28 14_17_34.199319-40655.jpg
181,311,266,281,343,298,637,307,723,283,815,341,2022-09-28 14_17_34.205446-40656.jpg
169,326,268,280,346,305,637,308,724,290,806,351,2022-09-28 14_17_34.211741-40657.jpg
176,316,265,278,352,297,637,305,725,290,807,345,2022-09-28 14_17_34.220411-40658.jpg
176,324,266,269,354,304,623,313,726,292,804,349,2022-09-28 14_17_34.227165-40659.jpg
171,330,268,275,358,301,625,309,717,288,803,338,2022-09-28 14_17_34.232652-40660.jpg
171,327,267,274,347,296,631,312,723,286,806,342,2022-09-28 14_17_34.237123-40661.jpg
178,324,274,273,350,299,629,309,717,289,807,340,2022-09-28 14_17_34.243037-40662.jpg
170,326,269,277,354,298,636,302,719,293,808,348,2022-09-28 14_17_34.249343-40663.jpg
169,322,265,277,347,305,632,312,717,297,797,344,2022-09-28 14_17_34.255424-40664.jpg
178,332,261,278,356,308,644,305,729,297,804,344,2022-09-28 14_17_34.261610-40665.jpg
173,321,274,274,353,301,630,307,735,294,810,346,2022-09-28 14_17_34.267964-40666.jpg
174,319,269,260,351,288,636,299,724,288,806,345,2022-09-28 14_17_34.274187-40667.jpg
177,324,276,277,355,300,629,309,711,290,798,341,2022-09-28 14_17_34.280338-40668.jpg
174,315,262,275,355,307,629,310,725,297,803,342,2022-09-28 14_17_34.286815-40669.jpg
175,332,268,279,336,290,622,309,714,302,796,346,2022-09-28 14_17_34.292968-40670.jpg
173,330,285,277,359,305,638,313,711,297,808,351,2022-09-28 14_17_34.299142-40671.jpg
175,330,269,280,358,306,633,310,724,294,813,350,2022-09-28 14_17_34.305496-40672.jpg
174,331,266,268,354,293,651,308,723,292,796,331,2022-09-28 14_17_34.311667-40673.jpg
175,316,270,272,346,295,634,314,726,289,804,337,2022-09-28 14_17_34.317954-40674.jpg
172,335,263,280,342,306,638,307,727,296,799,359,2022-09-28 14_17_34.324143-40675.jpg
166,333,279,275,357,300,629,305,727,290,811,353,2022-09-28 14_17_34.330548-40676.jpg
173,311,274,279,351,300,631,311,715,294,805,358,2022-09-28 14_17_34.336720-40677.jpg
174,327,262,275,346,295,621,306,726,296,804,338,2022-09-28 14_17_34.342972-40678.jpg
182,317,259,275,367,304,623,305,715,291,803,350,2022-09-28 14_17_34.349222-40679.jpg
181,321,254,271,341,299,637,303,722,302,804,352,2022-09-28 14_17_34.355470-40680.jpg
168,311,260,283,342,306,629,322,717,296,804,347,2022-09-28 14_17_34.361796-40681.jpg
172,324,278,268,369,305,626,306,729,307,806,338,2022-09-28 14_17_34.367941-40682.jpg
181,320,268,278,355,301,625,302,718,292,801,336,2022-09-28 14_17_34.374342-40683.jpg
176,327,268,283,359,300,643,303,714,294,803,346,2022-09-28 14_17_34.380329-40684.jpg
170,326,261,280,338,296,643,307,725,291,787,338,2022-09-28 14_17_34.386664-40685.jpg
178,316,268,269,354,296,624,321,729,290,799,342,2022-09-28 14_17_34.393027-40686.jpg
179,309,255,269,361,304,639,318,715,293,802,347,2022-09-28 14_17_34.399236-40687.jpg
181,310,272,286,336,304,627,313,716,296,800,344,2022-09-28 14_17_34.405561-40688.jpg
176,326,266,289,335,299,639,307,719,297,797,350,2022-09-28 14_17_34.411712-40689.jpg
176,326,274,277,356,303,635,316,722,287,798,341,2022-09-28 14_17_34.418088-40690.jpg
168,313,270,272,362,302,646,314,720,293,809,342,2022-09-28 14_17_34.426112-40691.jpg
174,322,257,275,338,292,652,315,726,295,797,343,2022-09-28 14_17_34.432373-40692.jpg
172,327,265,279,362,304,625,307,719,295,795,343,2022-09-28 14_17_34.438042-40693.jpg
182,322,262,275,354,291,615,309,720,297,801,347,2022-09-28 14_17_34.443062-40694.jpg
175,321,268,285,354,294,623,303,711,297,808,339,2022-09-28 14_17_34.449353-40695.jpg
183,319,258,283,342,301,626,311,717,296,795,339,2022-09-28 14_17_34.455418-40696.jpg
170,322,267,285,353,298,637,306,720,298,793,342,2022-09-28 14_17_34.461765-40697.jpg
171,303,262,270,328,289,650,293,723,281,789,319,2022-09-28 14_17_34.474550-40698.jpg
169,307,272,267,338,295,642,301,715,281,805,339,2022-09-28 14_17_34.479106-40699.jpg
156,311,253,271,324,301,626,303,725,293,801,329,2022-09-28 14_17_34.484860-40700.jpg
170,302,259,270,337,303,622,299,726,286,797,331,2022-09-28 14_17_34.489966-40701.jpg
146,308,250,280,338,298,611,288,713,288,806,334,2022-09-28 14_17_34.494003-40702.jpg
157,307,257,281,335,290,638,300,713,288,798,319,2022-09-28 14_17_34.499442-40703.jpg
148,309,247,270,336,294,618,299,718,282,794,326,2022-09-28 14_17_34.505345-40704.jpg
161,313,249,275,340,294,631,296,720,288,802,334,2022-09-28 14_17_34.511689-40705.jpg
162,312,256,276,338,298,635,297,713,288,800,328,2022-09-28 14_17_34.517996-40706.jpg
165,303,252,276,344,299,638,296,712,283,795,335,2022-09-28 14_17_34.524116-40707.jpg
166,305,250,278,338,296,625,302,720,285,800,329,2022-09-28 14_17_34.530474-40708.jpg
160,304,254,265,342,287,610,295,717,279,795,328,2022-09-28 14_17_34.536736-40709.jpg
166,313,251,269,352,301,611,296,716,276,799,324,2022-09-28 14_17_34.543044-40710.jpg
158,315,252,271,343,292,613,304,715,278,801,330,2022-09-28 14_17_34.549331-40711.jpg
152,315,251,265,328,288,626,288,720,276,803,334,2022-09-28 14_17_34.555483-40712.jpg
165,316,259,277,355,297,633,289,721,296,795,324,2022-09-28 14_17_34.561733-40713.jpg
165,309,255,273,335,293,621,293,713,287,807,333,2022-09-28 14_17_34.567949-40714.jpg
161,316,262,269,338,290,621,297,710,285,808,334,2022-09-28 14_17_34.574221-40715.jpg
161,307,258,277,340,304,631,301,715,286,795,335,2022-09-28 14_17_34.580431-40716.jpg
165,310,255,276,329,305,606,304,718,291,803,335,2022-09-28 14_17_34.586712-40717.jpg
159,316,256,272,333,298,623,299,720,286,800,328,2022-09-28 14_17_34.592966-40718.jpg
164,310,259,270,346,288,610,297,715,281,806,336,2022-09-28 14_17_34.599234-40719.jpg
157,318,252,273,323,289,636,297,720,283,806,322,2022-09-28 14_17_34.605493-40720.jpg
157,313,255,263,346,295,609,297,716,277,804,337,2022-09-28 14_17_34.611668-40721.jpg
161,308,263,267,324,290,613,300,717,280,800,324,2022-09-28 14_17_34.618110-40722.jpg
156,311,255,273,343,292,622,296,721,280,800,329,2022-09-28 14_17_34.624191-40723.jpg
158,311,260,272,333,293,627,299,712,283,804,330,2022-09-28 14_17_34.630646-40724.jpg
157,308,254,273,344,299,607,289,721,284,800,329,2022-09-28 14_17_34.638046-40725.jpg
159,316,253,268,345,286,617,300,716,270,798,329,2022-09-28 14_17_34.643974-40726.jpg
154,310,250,278,337,289,616,292,713,289,795,326,2022-09-28 14_17_34.649476-40727.jpg
151,313,254,270,348,298,606,291,726,288,800,340,2022-09-28 14_17_34.655649-40728.jpg
164,304,257,279,334,282,625,293,711,290,805,335,2022-09-28 14_17_34.661667-40729.jpg
164,317,248,275,345,295,618,304,713,284,803,342,2022-09-28 14_17_34.668047-40730.jpg
159,310,257,266,349,297,622,300,712,278,811,341,2022-09-28 14_17_34.674416-40731.jpg
155,328,244,276,344,288,638,304,707,281,800,327,2022-09-28 14_17_34.680519-40732.jpg
159,316,257,280,337,298,616,293,721,293,807,331,2022-09-28 14_17_34.689093-40733.jpg
155,308,263,283,328,296,626,304,725,283,804,336,2022-09-28 14_17_34.695181-40734.jpg
162,314,249,277,343,295,618,296,719,287,812,339,2022-09-28 14_17_34.700883-40735.jpg
153,319,257,276,336,293,621,292,712,284,803,336,2022-09-28 14_17_34.705583-40736.jpg
160,315,250,278,332,298,614,303,713,286,799,332,2022-09-28 14_17_34.711784-40737.jpg
163,303,249,268,334,295,618,295,717,278,799,330,2022-09-28 14_17_34.717994-40738.jpg
166,305,261,276,342,296,605,297,707,276,801,322,2022-09-28 14_17_34.724406-40739.jpg
162,310,250,277,331,288,613,295,725,288,798,329,2022-09-28 14_17_34.730540-40740.jpg
149,308,246,281,337,294,612,309,714,280,797,340,2022-09-28 14_17_34.736937-40741.jpg
170,301,243,284,323,301,615,311,713,274,807,329,2022-09-28 14_17_34.743020-40742.jpg
158,311,258,270,339,293,619,296,712,278,806,331,2022-09-28 14_17_34.749226-40743.jpg
165,309,259,269,348,266,607,250,721,234,800,270,2022-09-28 14_42_12.770016-33420.jpg
168,299,262,260,337,269,612,245,715,230,798,268,2022-09-28 14_42_12.778153-33421.jpg
166,306,256,264,337,265,618,245,713,234,788,267,2022-09-28 14_42_12.784270-33422.jpg
170,299,257,262,337,266,621,246,720,235,792,265,2022-09-28 14_42_12.789257-33423.jpg
165,303,256,263,339,267,606,246,714,234,793,272,2022-09-28 14_42_12.794843-33424.jpg
162,303,249,260,341,271,611,248,720,236,799,267,2022-09-28 14_42_12.801312-33425.jpg
169,298,256,265,341,268,606,246,717,234,795,262,2022-09-28 14_42_12.807776-33426.jpg
164,299,258,261,334,270,604,244,725,233,799,270,2022-09-28 14_42_12.813875-33427.jpg
165,303,257,262,341,270,614,248,719,232,788,269,2022-09-28 14_42_12.819932-33428.jpg
162,305,265,258,336,269,616,246,722,231,784,269,2022-09-28 14_42_12.826547-33429.jpg
160,305,261,262,341,269,610,246,722,235,798,272,2022-09-28 14_42_12.835568-33430.jpg
161,303,260,266,343,268,613,246,721,232,798,269,2022-09-28 14_42_12.844343-33431.jpg
170,301,261,264,343,266,614,246,725,230,795,272,2022-09-28 14_42_12.849606-33432.jpg
164,297,264,263,338,268,614,245,722,233,794,267,2022-09-28 14_42_12.854140-33433.jpg
168,303,263,264,345,267,619,244,729,239,796,273,2022-09-28 14_42_12.859413-33434.jpg
165,301,267,262,342,267,616,243,724,235,792,271,2022-09-28 14_42_12.863568-33435.jpg
165,304,259,262,342,266,611,243,723,233,791,270,2022-09-28 14_42_12.869879-33436.jpg
165,295,262,261,340,266,618,240,725,237,796,274,2022-09-28 14_42_12.876479-33437.jpg
164,300,267,263,343,269,618,247,727,232,797,267,2022-09-28 14_42_12.885342-33438.jpg
160,298,259,263,332,270,618,244,730,234,797,270,2022-09-28 14_42_12.893678-33439.jpg
160,297,263,262,341,266,611,244,725,228,800,272,2022-09-28 14_42_12.899509-33440.jpg
162,300,262,261,340,265,621,245,726,232,792,267,2022-09-28 14_42_12.904145-33441.jpg
160,296,263,260,337,265,616,242,722,233,794,263,2022-09-28 14_42_12.908772-33442.jpg
159,296,262,260,337,269,612,243,727,230,789,267,2022-09-28 14_42_12.913687-33443.jpg
162,298,266,264,344,267,613,243,724,234,795,272,2022-09-28 14_42_12.919903-33444.jpg
160,303,260,259,336,270,611,246,728,233,793,270,2022-09-28 14_42_12.926399-33445.jpg
163,299,258,259,329,272,611,246,719,235,795,271,2022-09-28 14_42_12.932416-33446.jpg
161,301,262,262,334,273,610,247,730,233,799,271,2022-09-28 14_42_12.941097-33447.jpg
159,298,262,262,338,270,600,246,724,236,798,275,2022-09-28 14_42_12.947865-33448.jpg
160,302,265,262,350,270,599,244,719,229,795,273,2022-09-28 14_42_12.953704-33449.jpg
161,299,261,263,342,268,606,246,723,232,802,279,2022-09-28 14_42_12.958960-33450.jpg
157,305,259,260,348,266,610,250,728,228,800,272,2022-09-28 14_42_12.964367-33451.jpg
163,302,263,264,350,272,608,244,732,235,795,274,2022-09-28 14_42_12.969974-33452.jpg
160,310,264,258,350,268,615,245,727,230,795,273,2022-09-28 14_42_12.976344-33453.jpg
163,302,260,262,343,271,615,250,726,233,793,271,2022-09-28 14_42_12.984803-33454.jpg
159,306,257,261,335,270,610,247,722,232,792,272,2022-09-28 14_42_12.991942-33455.jpg
163,303,255,256,338,264,607,248,720,235,794,269,2022-09-28 14_42_12.997176-33456.jpg
162,305,254,256,337,269,608,246,720,234,792,269,2022-09-28 14_42_13.002060-33457.jpg
165,300,252,263,336,266,606,249,719,231,797,267,2022-09-28 14_42_13.007532-33458.jpg
163,305,258,256,339,265,611,246,718,232,792,268,2022-09-28 14_42_13.013801-33459.jpg
167,301,253,258,343,269,609,246,718,227,790,267,2022-09-28 14_42_13.019824-33460.jpg
163,300,256,257,338,267,609,248,718,227,794,270,2022-09-28 14_42_13.026982-33461.jpg
163,303,251,261,342,265,608,244,714,229,796,263,2022-09-28 14_42_13.032808-33462.jpg
167,303,257,259,341,267,601,250,718,231,798,270,2022-09-28 14_42_13.038756-33463.jpg
160,306,256,263,342,267,608,247,718,227,791,267,2022-09-28 14_42_13.044816-33464.jpg
165,302,256,258,338,266,607,243,720,230,794,267,2022-09-28 14_42_13.051389-33465.jpg
169,296,262,254,341,265,614,247,717,228,801,267,2022-09-28 14_42_13.057711-33466.jpg
163,300,259,259,340,270,610,243,720,224,803,266,2022-09-28 14_42_13.063822-33467.jpg
157,302,254,252,340,265,609,246,723,227,794,268,2022-09-28 14_42_13.072439-33468.jpg
162,298,255,255,339,266,617,246,719,230,792,264,2022-09-28 14_42_13.078722-33469.jpg
164,301,251,253,338,265,615,243,717,223,798,266,2022-09-28 14_42_13.084814-33470.jpg
163,305,258,253,340,269,601,248,718,223,797,267,2022-09-28 14_42_13.088795-33471.jpg
163,299,255,256,343,265,609,247,718,225,796,265,2022-09-28 14_42_13.094908-33472.jpg
159,302,255,262,341,264,610,248,716,226,793,266,2022-09-28 14_42_13.101225-33473.jpg
160,311,250,258,340,265,599,248,717,222,800,267,2022-09-28 14_42_13.107612-33474.jpg
157,303,253,259,341,270,602,251,718,229,793,270,2022-09-28 14_42_13.113704-33475.jpg
154,303,253,261,343,266,612,245,721,227,794,265,2022-09-28 14_42_13.119874-33476.jpg
162,294,252,255,340,272,603,250,718,227,797,265,2022-09-28 14_42_13.126446-33477.jpg
163,304,253,260,343,266,601,247,718,230,802,270,2022-09-28 14_42_13.132349-33478.jpg
164,301,253,254,341,266,600,246,712,229,797,265,2022-09-28 14_42_13.138667-33479.jpg
163,298,255,254,338,267,611,245,718,234,793,268,2022-09-28 14_42_13.144933-33480.jpg
162,295,254,258,337,264,609,246,720,229,794,264,2022-09-28 14_42_13.151341-33481.jpg
164,301,251,262,341,264,606,246,722,227,794,266,2022-09-28 14_42_13.157588-33482.jpg
160,305,252,258,335,267,604,246,710,225,794,266,2022-09-28 14_42_13.163674-33483.jpg
167,303,254,257,341,265,614,242,715,225,798,265,2022-09-28 14_42_13.169952-33484.jpg
164,298,254,260,338,268,604,249,716,225,787,266,2022-09-28 14_42_13.176359-33485.jpg
160,302,253,257,338,268,606,242,718,227,791,265,2022-09-28 14_42_13.182389-33486.jpg
160,302,253,253,336,265,607,245,714,229,797,268,2022-09-28 14_42_13.188620-33487.jpg
160,303,254,255,345,264,598,250,715,227,799,267,2022-09-28 14_42_13.195240-33488.jpg
164,302,251,259,345,270,604,246,711,225,792,262,2022-09-28 14_42_13.201396-33489.jpg
165,300,254,255,342,268,605,245,714,222,795,262,2022-09-28 14_42_13.207635-33490.jpg
162,305,250,254,337,263,607,240,715,220,792,263,2022-09-28 14_42_13.213682-33491.jpg
161,300,251,256,344,269,598,246,717,226,796,262,2022-09-28 14_42_13.219937-33492.jpg
163,303,252,258,338,267,598,244,709,228,796,263,2022-09-28 14_42_13.226380-33493.jpg
153,301,246,260,334,270,596,247,717,228,790,264,2022-09-28 14_42_13.232323-33494.jpg
161,302,249,255,341,264,607,248,713,229,798,266,2022-09-28 14_42_13.238720-33495.jpg
162,291,252,256,338,265,603,249,717,225,790,263,2022-09-28 14_42_13.245148-33496.jpg
166,305,253,259,346,265,607,243,714,225,796,262,2022-09-28 14_42_13.251288-33497.jpg
165,298,254,252,344,267,603,249,712,224,787,264,2022-09-28 14_42_13.257573-33498.jpg
159,296,253,260,347,266,603,248,709,226,802,263,2022-09-28 14_42_13.263857-33499.jpg
164,302,253,256,345,266,598,247,716,230,799,263,2022-09-28 14_42_13.269984-33500.jpg
162,305,256,255,341,266,597,245,714,224,795,262,2022-09-28 14_42_13.276641-33501.jpg
160,305,255,255,343,266,600,245,710,227,796,263,2022-09-28 14_42_13.285496-33502.jpg
162,300,252,251,343,268,605,245,714,222,795,262,2022-09-28 14_42_13.292499-33503.jpg
161,302,253,256,344,267,600,247,717,224,797,263,2022-09-28 14_42_13.298028-33504.jpg
161,302,257,252,344,265,612,242,716,225,796,261,2022-09-28 14_42_13.303489-33505.jpg
160,306,253,250,340,264,604,247,709,225,796,260,2022-09-28 14_42_13.311631-33506.jpg
154,303,254,252,343,268,607,244,712,219,793,260,2022-09-28 14_42_13.318846-33507.jpg
167,297,256,254,341,264,614,243,711,224,796,266,2022-09-28 14_42_13.324390-33508.jpg
163,297,252,255,341,266,612,245,717,218,795,261,2022-09-28 14_42_13.330013-33509.jpg
163,295,256,246,348,266,617,245,713,224,796,261,2022-09-28 14_42_13.333451-33510.jpg
169,297,258,255,343,266,613,242,717,222,801,264,2022-09-28 14_42_13.338760-33511.jpg
165,304,261,254,345,264,613,247,718,218,796,261,2022-09-28 14_42_13.344820-33512.jpg
165,297,252,255,341,262,604,246,720,224,798,262,2022-09-28 14_42_13.351285-33513.jpg
162,297,251,258,342,262,602,245,722,227,794,264,2022-09-28 14_42_13.357595-33514.jpg
160,301,252,255,338,265,609,241,719,226,799,257,2022-09-28 14_42_13.363764-33515.jpg
164,305,255,251,343,263,610,247,714,223,796,263,2022-09-28 14_42_13.369945-33516.jpg
159,298,249,249,336,267,607,246,708,225,798,261,2022-09-28 14_42_13.376188-33517.jpg
159,297,252,254,339,266,612,244,719,225,795,265,2022-09-28 14_42_13.382439-33518.jpg
159,297,257,258,343,263,609,246,720,228,794,263,2022-09-28 14_42_13.388840-33519.jpg
162,300,259,254,344,269,602,249,714,232,801,273,2022-09-28 14_42_13.395265-33520.jpg
